part_number,manufacturer,condition,price,lead_time,vendor,location,quantity 
6ES7138-7FA00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,898,7-10 Days,Greinert & Glatt,Europe,5
6ES7138-7FD00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,821,7-10 Days,Greinert & Glatt,Europe,5
6ES7138-7FN00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,744,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-1BD30-0XA0,SIEMENS,NEW SURPLUS,47.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-1BF31-0XA0,SIEMENS,REFURBISHED,41.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-4BF00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,60,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-4BF00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,65,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-4BF00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,104,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-4BF00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,111,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-4BH00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,92,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-5AH00-0BA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,160,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-5AH00-0BA0,SIEMENS,NEW SURPLUS,141,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-5BF00-0BA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,98,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-6BF00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,221,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-6BG00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,275,7-10 Days,Greinert & Glatt,Europe,5
6ES7141-6BH00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,367,7-10 Days,Greinert & Glatt,Europe,5
6ES7142-0BF01-0XB0,SIEMENS,NEW SURPLUS,270,7-10 Days,Greinert & Glatt,Europe,5
6ES7142-4BD00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,65,7-10 Days,Greinert & Glatt,Europe,5
6ES7142-4BD00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,97,7-10 Days,Greinert & Glatt,Europe,5
6ES7142-4BF00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,83,7-10 Days,Greinert & Glatt,Europe,5
6ES7142-5AF00-0BA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,143,7-10 Days,Greinert & Glatt,Europe,5
6ES7142-6BF00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,257,7-10 Days,Greinert & Glatt,Europe,5
6ES7142-6BH00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,304,7-10 Days,Greinert & Glatt,Europe,5
6ES7142-6BR00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,401,7-10 Days,Greinert & Glatt,Europe,5
6ES7142-6BR00-0BB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,289,7-10 Days,Greinert & Glatt,Europe,5
6ES7143-4BF00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,111,7-10 Days,Greinert & Glatt,Europe,5
6ES7143-4BF50-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,74,7-10 Days,Greinert & Glatt,Europe,5
6ES7143-5AF00-0BA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,107,7-10 Days,Greinert & Glatt,Europe,5
6ES7143-5BF00-0BA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,107,7-10 Days,Greinert & Glatt,Europe,5
6ES7144-4FF00-0AB0,SIEMENS,REFURBISHED,101,7-10 Days,Greinert & Glatt,Europe,5
6ES7144-4GF01-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,204,7-10 Days,Greinert & Glatt,Europe,5
6ES7144-4JF00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,199,7-10 Days,Greinert & Glatt,Europe,5
6ES7144-4PF00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,346,7-10 Days,Greinert & Glatt,Europe,5
6ES7144-6KD00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,423,7-10 Days,Greinert & Glatt,Europe,5
6ES7144-6KD50-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,446,7-10 Days,Greinert & Glatt,Europe,5
6ES7145-4FF00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,207,7-10 Days,Greinert & Glatt,Europe,5
6ES7145-4FF00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,222,7-10 Days,Greinert & Glatt,Europe,5
6ES7145-6HD00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,454,7-10 Days,Greinert & Glatt,Europe,5
6ES7146-6FF00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,601,7-10 Days,Greinert & Glatt,Europe,5
6ES7147-2AA00-0XB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,821,7-10 Days,Greinert & Glatt,Europe,5
6ES7147-5JD00-0BA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,240,7-10 Days,Greinert & Glatt,Europe,5
6ES7147-6BG00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,346,7-10 Days,Greinert & Glatt,Europe,5
6ES7148-3FA00-0XB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,475,7-10 Days,Greinert & Glatt,Europe,5
6ES7148-4CA00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,47.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7148-4EA00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,194,7-10 Days,Greinert & Glatt,Europe,5
6ES7148-4EB00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,208,7-10 Days,Greinert & Glatt,Europe,5
6ES7148-4FA00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,381,7-10 Days,Greinert & Glatt,Europe,5
6ES7148-4FC00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,408,7-10 Days,Greinert & Glatt,Europe,5
6ES7148-4FC00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,467,7-10 Days,Greinert & Glatt,Europe,5
6ES7148-6JD00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,372,7-10 Days,Greinert & Glatt,Europe,5
6ES7151-2AA00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,548,7-10 Days,Greinert & Glatt,Europe,5
6ES7151-3AA10-0AB0,SIEMENS,REFURBISHED,119,7-10 Days,Greinert & Glatt,Europe,5
6ES7151-3BB21-0AB0,SIEMENS,NEW SURPLUS,349,7-10 Days,Greinert & Glatt,Europe,5
6ES7151-3BB22-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,374,7-10 Days,Greinert & Glatt,Europe,5
6ES7151-3BB23-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,538,7-10 Days,Greinert & Glatt,Europe,5
6ES7151-7AA00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,375,7-10 Days,Greinert & Glatt,Europe,5
6ES7151-7AA00-0AB0,SIEMENS,REFURBISHED,225,7-10 Days,Greinert & Glatt,Europe,5
6ES7151-7AA11-0AB0,SIEMENS,REFURBISHED,230,7-10 Days,Greinert & Glatt,Europe,5
6ES7151-7AA20-0AB0,SIEMENS,REFURBISHED,230,7-10 Days,Greinert & Glatt,Europe,5
6ES7151-7AB00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,498,7-10 Days,Greinert & Glatt,Europe,5
6ES7152-1AA00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,761,7-10 Days,Greinert & Glatt,Europe,5
6ES7152-1AA00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,815,7-10 Days,Greinert & Glatt,Europe,5
6ES7152-1AA00-0AB0,SIEMENS,REFURBISHED,522,7-10 Days,Greinert & Glatt,Europe,5
6ES7153-1AA03-0XB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,430,7-10 Days,Greinert & Glatt,Europe,5
6ES7153-1AA03-0XB0,SIEMENS,RFUR,258,7-10 Days,Greinert & Glatt,Europe,5
6ES7153-2BA00-0XB0,SIEMENS,REFURBISHED,162,7-10 Days,Greinert & Glatt,Europe,5
6ES7153-2BA01-0XB0,SIEMENS,REFURBISHED,162,7-10 Days,Greinert & Glatt,Europe,5
6ES7153-2BA02-0XB0,SIEMENS,REFURBISHED,175,7-10 Days,Greinert & Glatt,Europe,5
6ES7153-2BA10-0XB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,446,7-10 Days,Greinert & Glatt,Europe,5
6ES7153-2BA10-0XB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,525,7-10 Days,Greinert & Glatt,Europe,5
6ES7153-2BA70-0XB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,523,7-10 Days,Greinert & Glatt,Europe,5
6ES7153-4AA01-0XB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,430,7-10 Days,Greinert & Glatt,Europe,5
6ES7153-4BA00-0XB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,651,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-1AA01-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,159,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-1AA01-0AB0,SIEMENS,NEW SURPLUS,150,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-2AA01-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,243,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-2AA01-0AB0,SIEMENS,NEW SURPLUS,214,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-3AB00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,243,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-4AB10-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,273,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-4AB10-0AB0,SIEMENS,REFURBISHED,175,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-8AB00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,825,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-8AB01-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,1226,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-8FB01-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,1594,7-10 Days,Greinert & Glatt,Europe,5
6ES7154-8FX00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,2615,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-5AA00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,249,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-5AA00-0AC0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,396,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-5AA01-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,349,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-5BA00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,250,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-5MU00-0CN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,360,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6AA01-0BN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,224,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6AA02-0BN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,236,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6AR00-0AN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,167,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6AU00-0CN0,SIEMENS,REFURBISHED,115,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6AU00-0DN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,309,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6AU01-0BN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,185,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6AU01-0BN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,198,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6AU01-0BN0,SIEMENS,NEW SURPLUS,174,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6AU01-0CN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,246,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6AU02-0BN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,192,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6BA01-0CN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,230,7-10 Days,Greinert & Glatt,Europe,5
6ES7155-6BA01-0CN0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,246,7-10 Days,Greinert & Glatt,Europe,5
6ES7157-0AC83-0XA0,SIEMENS,REFURBISHED,407,7-10 Days,Greinert & Glatt,Europe,5
6ES7157-0AD82-0XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,1061,7-10 Days,Greinert & Glatt,Europe,5
6ES7157-0AF83-0XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,27,7-10 Days,Greinert & Glatt,Europe,5
6ES7157-1AB00-0AB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,205,7-10 Days,Greinert & Glatt,Europe,5
6ES7158-0AD00-0XA0,SIEMENS,REFURBISHED,200,7-10 Days,Greinert & Glatt,Europe,5
6ES7158-0AD01-0XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,491,7-10 Days,Greinert & Glatt,Europe,5
6ES7158-0AD01-0XA0,SIEMENS,REFURBISHED,314,7-10 Days,Greinert & Glatt,Europe,5
6ES7158-3AD01-0XA0,SIEMENS,REFURBISHED,268,7-10 Days,Greinert & Glatt,Europe,5
6ES7158-3AD10-0XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,451,7-10 Days,Greinert & Glatt,Europe,5
6ES7192-0AA00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,15.6,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0BE00-0XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,6.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CA10-0XA0,SIEMENS,REFURBISHED,25,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CA20-0XA0,SIEMENS,REFURBISHED,28,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CA30-0XA0,SIEMENS,REFURBISHED,25,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CA40-0XA0,SIEMENS,REFURBISHED,28,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CB10-0XA0,SIEMENS,REFURBISHED,37.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CB20-0XA0,SIEMENS,REFURBISHED,43,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CB40-0XA0,SIEMENS,REFURBISHED,43,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CD40-0XA0,SIEMENS,REFURBISHED,28,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CD40-7XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,32.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CD40-7XA0,SIEMENS,NEW SURPLUS,30,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0CE30-0XA0,SIEMENS,REFURBISHED,41,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-0DC00-0XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,10.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1CH00-0XA0,SIEMENS,REFURBISHED,12.3,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1CL10-0XA0,SIEMENS,REFURBISHED,23,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FH20-0XA0,SIEMENS,REFURBISHED,8,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FH50-0XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,13.3,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FH50-0XA0,SIEMENS,NEW SURPLUS,12.4,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FH60-0XA0,SIEMENS,REFURBISHED,14.6,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FL20-0XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,24.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FL20-0XA0,SIEMENS,NEW SURPLUS,23,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FL20-0XA0,SIEMENS,REFURBISHED,14.6,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FL50-0XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,26.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FL50-0XA0,SIEMENS,NEW SURPLUS,24.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FL50-0XA0,SIEMENS,REFURBISHED,15.6,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FL60-0XA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,34,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FL60-0XA0,SIEMENS,NEW SURPLUS,32,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-1FL60-0XA0,SIEMENS,REFURBISHED,20.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4BA00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,65,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4BA00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,77,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CA20-0AA0,SIEMENS,NEW SURPLUS,32.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CA20-0AA0,SIEMENS,REFURBISHED,21,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CA30-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,35,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CA30-0AA0,SIEMENS,REFURBISHED,20.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CA40-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,56,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CA40-0AA0,SIEMENS,REFURBISHED,24,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CA70-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,33,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CA70-0AA0,SIEMENS,REFURBISHED,19.4,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CA80-0AA0,SIEMENS,REFURBISHED,26.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CB00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,33,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CB00-0AA0,SIEMENS,REFURBISHED,19.2,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CB10-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,38,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CB10-0AA0,SIEMENS,NEW SURPLUS,29.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CB10-0AA0,SIEMENS,REFURBISHED,18.9,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CB20-0AA0,SIEMENS,REFURBISHED,21,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CB30-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,42,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CC20-0AA0,SIEMENS,NEW SURPLUS,6.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CC20-0AA0,SIEMENS,REFURBISHED,4.2,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CC30-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,8.4,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CC30-0AA0,SIEMENS,REFURBISHED,3.6,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CC30-1AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,31,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CC70-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,7.1,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CD30-0AA0,SIEMENS,REFURBISHED,4.1,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CD70-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,8.3,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CD70-0AA0,SIEMENS,NEW SURPLUS,6.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CE00-0AA0,SIEMENS,REFURBISHED,3.9,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CF40-0AA0,SIEMENS,REFURBISHED,15.8,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CF50-0AA0,SIEMENS,NEW SURPLUS,27.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CF50-0AA0,SIEMENS,REFURBISHED,17.7,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CG20-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,32,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CG30-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,26,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CG30-0AA0,SIEMENS,REFURBISHED,15.1,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CK20-0AA0,SIEMENS,REFURBISHED,15.8,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CK30-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,27,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4CK30-0AA0,SIEMENS,NEW SURPLUS,24.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4DL00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,45.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4DL00-0AA0,SIEMENS,NEW SURPLUS,41.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4DL00-0AA0,SIEMENS,REFURBISHED,27,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4GA00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,32,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4GA00-0AA0,SIEMENS,NEW SURPLUS,29.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4LB10-0AA0,SIEMENS,NEW SURPLUS,21.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4LF10-0AA0,SIEMENS,NEW SURPLUS,21.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4LG10-0AA0,SIEMENS,NEW SURPLUS,21.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-4LH10-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,23,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-5CB00-0AA0,SIEMENS,NEW SURPLUS,18.2,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-5DB00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,59,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AF00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,54,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AF00-0AA0,SIEMENS,REFURBISHED,34.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AG20-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,179,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AP00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,218,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AP00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,233,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AP00-0AA0,SIEMENS,NEW SURPLUS,205,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AP20-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,167,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AP20-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,179,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AR00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,43.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AR00-0AA0,SIEMENS,NEW SURPLUS,38.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AS00-0AA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,88,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6AS00-0AA0,SIEMENS,NEW SURPLUS,77,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP00-0BA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,12,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP00-0BA0,SIEMENS,NEW SURPLUS,10.6,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP00-0BA1,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,16.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP00-0BU0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,16.1,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP00-0BU0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,17.3,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP00-0DA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,21,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP00-0DA1,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,25.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP00-0DU0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,24.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP00-0DU0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,26.5,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP20-0BA0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,15.8,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP20-0BA0,SIEMENS,NEW SURPLUS,13.9,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP20-0BA0,SIEMENS,REFURBISHED,10.1,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP20-0BB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,15.4,7-10 Days,Greinert & Glatt,Europe,5
6ES7193-6BP20-0BB0,SIEMENS,NEW SURPLUS IN SEALED PACKAGING,16.5,7-10 Days,Greinert & Glatt,Europe,5
