part_number,manufacturer,condition,price,lead_time,vendor,location,quantity 
100S-C09D14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C09DJ14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C09EJ05BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C09EJ14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C09EJ14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C09EJ23C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C09EJ32C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C09EJ404C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C09EJ422C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C09J05BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C09KD14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C12D14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C12EJ14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C12EJ14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C12EJ32C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C12EJ404C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C16D14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C16DJ14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C16EJ14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C16EJ32BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C16EJ32C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C16EJ404C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C16KD23C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100s-c23DJ431C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C23EJ05BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C23EJ14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C23EJ23C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C23EJ32C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C23EJ422BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C23KF422C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C30D14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C30DJ14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C30EJ14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C30EJ14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C30EJ22C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C30KD14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C37EJ14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C37EJ22C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C37KD14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C43D04C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C43EJ14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C43EJ14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C60DJ04C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C60DJ14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C72D14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C72DJ14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C85DJ14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C85KD22C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C85KL14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C85KL14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-C97DJ14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D115EN22BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D115ZJ33LC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D180ED22C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D180EN22C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D180EZJ22C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D180ZJ33LC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D210ED22C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D250ED22C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D250EZJ22BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D420 ED 22BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-D420ED22C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-E116KD12C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-E305KJ12C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-E460ED12C,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-F,Allen Bradley,new,1,,Stanlo Automation,USA,1
100S-FB,Allen Bradley,new,1,,Stanlo Automation,USA,1
100SC16EJ14BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
100SC37EJ14C,Allen Bradley,new,1,,Stanlo Automation,USA,1
103 105,Allen Bradley,new,1,,Stanlo Automation,USA,1
103H-AFBZJ2-DB40X,Allen Bradley,new,1,,Stanlo Automation,USA,1
103S-GWEJ3-FC45C ,Allen Bradley,new,1,,Stanlo Automation,USA,1
103setej3mc25dte,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C09D22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C09D22-9A,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C09EJ22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C09J22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C09KD22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C09UD22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C09ZJ22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C12D22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C12DJ22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C12EJ22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C12ZJ22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C16D22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C16KD22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C16ZJ22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C23D22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C23EJ22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C23UD22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C30*22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C30D22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C30EJ22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C37D22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C43D22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C72D22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-C85D22,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-D140D24,Allen Bradley,new,1,,Stanlo Automation,USA,1
104-K05D02,Allen Bradley,new,1,,Stanlo Automation,USA,1
104R-HM4E,Allen Bradley,new,1,,Stanlo Automation,USA,1
105-PW23,Allen Bradley,new,1,,Stanlo Automation,USA,1
109-C23FBJE1E-1-6P-7,Allen Bradley,new,1,,Stanlo Automation,USA,1
1102C-COD93,Allen Bradley,new,1,,Stanlo Automation,USA,1
1102C-DOD93,Allen Bradley,new,1,,Stanlo Automation,USA,1
113-C43FBJE1F-45,Allen Bradley,new,1,,Stanlo Automation,USA,1
117493,Allen Bradley,new,1,,Stanlo Automation,USA,1
1201-DMA,Allen Bradley,new,1,,Stanlo Automation,USA,1
1201-HA2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1201-HAS1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1201-HCS2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1201-HJ2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1202-C02,Allen Bradley,new,1,,Stanlo Automation,USA,1
1202-C03,Allen Bradley,new,1,,Stanlo Automation,USA,1
1202-C30,Allen Bradley,new,1,,Stanlo Automation,USA,1
1202-C90,Allen Bradley,new,1,,Stanlo Automation,USA,1
1202-CBL-KIT-100M,Allen Bradley,new,1,,Stanlo Automation,USA,1
1202-H10,Allen Bradley,new,1,,Stanlo Automation,USA,1
1203-CN1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1203-EN1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1203-FB1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1203-FM1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1203-GD1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1203-GK5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1203-S03,Allen Bradley,new,1,,Stanlo Automation,USA,1
1203-SG2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1203-SM1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1203-USB,Allen Bradley,new,1,,Stanlo Automation,USA,1
1204-TFB2,Allen Bradley,new,1,,Stanlo Automation,USA,1
123148,Allen Bradley,new,1,,Stanlo Automation,USA,1
123160,Allen Bradley,new,1,,Stanlo Automation,USA,1
123178,Allen Bradley,new,1,,Stanlo Automation,USA,1
1300-DHT,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-AA04A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-AA08A-HA1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-AA12A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA01A-HA2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA02A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA03A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA04A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA04A-HA2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA06A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA06A-HA2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA09A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA09A-ES,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA09A-HA2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-BA09A-HAP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1305-RFB-12-C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R100-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R12-A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R12-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R18-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R2-A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R200-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R200-C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R25-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R25-C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R35-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R35-C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R4-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R4-C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R45-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R45-C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R500-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R55-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R8-A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R8-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R8-C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3R80-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3RA100-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3RA12-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3RA35-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3RA4-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3RA500-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3RA8-C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3RAB250-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3RAB400-C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3RB250-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-3RB400-B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-M001,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-M009,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-M055,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-RWR100-DP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1321-RWR35-DP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326-CCU-015,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326-CCUT-L-060,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326-CECU-090,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326-CPB1-015,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326-CPB1-090,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326-CPB1T-015,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326-CPB1T-L-015,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326-CPB1T-L-030,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326-CPB1T-L-060,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326-CPC1-090,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-A2E-11,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B2E-11,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B2E-11-A5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B3E-11,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B410G-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B410G-21-K4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B410G-M2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B410G-S2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B410J-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B420E-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B420E-21-K4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B420E-M2K4L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B420E-M2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B420E-M2LS,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B420H-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B420H-M2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B430E-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B430E-21-K4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B430E-S2LS,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B430G-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B430G-21-K4L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B430G-M2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B515E-21-K5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B515E-21-K5L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B515E-M2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B515E-S2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B515E-S2LS,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B515G-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B515G-21-K5L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B515G-M2K5L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B515G-M2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B515G-S2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B520E-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B520E-M2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B520E-S2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B520F-21-K5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B520F-M2K5LS,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B530E-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B530E-21-K5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B530E-M2LS,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B530E-S2I,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B530E-S2LS,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B720E-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B720E-21-K7,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B720E-M2K7L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B720E-M2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B720E-S2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B720F-M2K7L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B720F-M2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B730E-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B730E-21-K7,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B730E-S2K7L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B730E-S2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B740E-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B740E-M2K7L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-B740E-M2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-C1E-11,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-C2E-11,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AB-C3E-11,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AS-B310H-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AS-B330H-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AS-B330H-21-K3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AS-B420G-21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326AS-B460F-21-K4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326DS-L2D-FL-E1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1326DS-L4D-FL-E1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1333-AAB,Allen Bradley,new,1,,Stanlo Automation,USA,1
1333-BAB,Allen Bradley,new,1,,Stanlo Automation,USA,1
1333-YAB,Allen Bradley,new,1,,Stanlo Automation,USA,1
1333-YAC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1333-YAN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1333-ZAA,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-B007-EAD-L3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-B010-EAD-S1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BDB-SP17D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BDB-SP1C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BDB-SP39D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BDB-SP41D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BDB-SP50A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BDB-SP57D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BDB-SP5C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BDB-SP73D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BDB-SP74D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BDB-SP75D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-BRF150-AE-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-CAP-SP12A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-F-BRF200-AA-EN-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-FAN-SP1A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-FAN-SP2A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-FAN-SP3A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-FAN-SP4B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-FAN-SP6B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-GM1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-GM5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-GM6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-L4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-L5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-L7E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-L8E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-MOD-KB005,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-MOD-KB010,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-MOD-KB050,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-MOD-L3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-PB-SP22B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-TR-SP1A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-WB035,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336-WB110,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336E-B015-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336E-B020-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336E-B075-AN-EN ,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336E-B075-AN-EN-GM2-HA2-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336E-B200-AX-EN-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336E-BRF05-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336E-BRF07-AE-EN-HAP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336E-BRF75-AA-EN-HA2-L7E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336E-BX060-AA-EN-HA2-L9E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336E-MC2-SP43A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-A007-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-A010-AA-EN-HAS2-L4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-AQF07-AA-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B015-AE-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336f-b015-an-en-hcs2-l5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B020-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B020-AN-EN-HCSP-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B025-AA-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B025-AA-EN-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B030-AA-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B030-AA-EN-GM1-HAS1-L4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B030-AA-EN-HAS1-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B030-AE-FR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B030-AN-EN-HASP-L4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B030-AN-EN-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B040-AA-EN-HCS1-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B040-AN-EN-HAS2-L4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B050-AE-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B050-AN-EN-L4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B075-AA-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B075-AA-EN-HAS2-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B075-AA-EN-HCS1-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B075-AN-EN-HAS2-L6E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B125-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-B200-AE-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF100-AA-EN-HAS2-L6 ,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF100-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF100AA-EN-GMS2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF15-AE-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF150-AE-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF20-AE-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF200-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF30-AE-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF50-AA-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF50-AE-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF50-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF75-AA-EN-HCS1-L4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BRF75-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-BX040-AN-EN-L6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-C030-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-C200-AN-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-LA2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-LA4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-MCB-SP1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-MCB-SP1E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-MCB-SP1K,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336F-MCB-SP2L,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336R-PRE-VB180-AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336s-A007-AN-EN4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336S-B007-AA-EN4-HA1-L4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336S-B010-AA-EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336S-B015-AE-EN5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1336S-B020-AA-EN5,Allen Bradley,new,1,,Stanlo Automation,USA,1
